order_id,order_date,order_year_month,customer_id,signup_date,signup_cohort,acquisition_channel,city,product_id,product_category,quantity,gross_amount,discount_amount,net_revenue,shipping_cost,payment_fee,total_cogs,cm2_operating_profit,discount_pct
ORD-019534,2024-10-19,2024-10,3386,2024-10-09,2024-10,Meta Ads,Bengaluru,P106,Beauty & Grooming,1,499.0,124.75,374.25,100.0,7.48,150.0,116.77,25.0
ORD-019535,2026-06-27,2026-06,6430,2026-06-16,2026-06,Organic Search,Bengaluru,P101,Electronics,1,1999.0,99.95,1899.05,80.0,37.98,1200.0,581.0699999999999,5.0
ORD-019536,2026-06-10,2026-06,6299,2026-05-21,2026-05,Meta Ads,Mumbai,P101,Electronics,1,1999.0,499.75,1499.25,100.0,29.98,1200.0,169.27,25.0
ORD-019537,2026-02-21,2026-02,4306,2026-01-08,2026-01,Meta Ads,Hyderabad,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-019538,2025-03-18,2025-03,4321,2025-03-17,2025-03,Meta Ads,Delhi NCR,P103,Fashion,2,1798.0,449.5,1348.5,100.0,26.97,600.0,621.53,25.0
ORD-019539,2025-08-11,2025-08,7276,2025-07-20,2025-07,Organic Search,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-019540,2025-11-09,2025-11,7393,2025-09-09,2025-09,Organic Search,Bengaluru,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-019541,2025-11-15,2025-11,4527,2025-10-22,2025-10,Email Referral,Delhi NCR,P101,Electronics,2,3998.0,0.0,3998.0,80.0,79.96,2400.0,1438.04,0.0
ORD-019542,2025-06-13,2025-06,7643,2025-05-04,2025-05,Meta Ads,Hyderabad,P107,Beauty & Grooming,1,699.0,104.85,594.15,80.0,11.88,250.0,252.26999999999998,15.0
ORD-019543,2025-03-31,2025-03,5915,2025-03-27,2025-03,Paid Search,Delhi NCR,P104,Fashion,1,1499.0,374.75,1124.25,60.0,22.48,600.0,441.77,25.0
ORD-019544,2025-04-14,2025-04,10464,2024-12-10,2024-12,Meta Ads,Hyderabad,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-019545,2025-06-27,2025-06,2288,2025-06-21,2025-06,Meta Ads,Mumbai,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,60.0,27.96,500.0,810.04,0.0
ORD-019546,2025-07-03,2025-07,5945,2025-05-17,2025-05,Organic Search,Bengaluru,P106,Beauty & Grooming,1,499.0,49.9,449.1,60.0,8.98,150.0,230.12000000000003,10.0
ORD-019547,2026-03-12,2026-03,1361,2026-03-04,2026-03,Meta Ads,Delhi NCR,P104,Fashion,1,1499.0,374.75,1124.25,60.0,22.48,600.0,441.77,25.0
ORD-019548,2026-04-19,2026-04,2975,2025-10-15,2025-10,Paid Search,Pune,P104,Fashion,1,1499.0,224.85,1274.15,60.0,25.48,600.0,588.6700000000001,15.0
ORD-019549,2025-12-10,2025-12,4465,2025-10-26,2025-10,Paid Search,Hyderabad,P103,Fashion,1,899.0,224.75,674.25,60.0,13.48,300.0,300.77,25.0
ORD-019550,2025-06-26,2025-06,3227,2025-05-24,2025-05,Paid Search,Pune,P101,Electronics,1,1999.0,299.85,1699.15,80.0,33.98,1200.0,385.1700000000001,15.0
ORD-019551,2025-07-07,2025-07,6045,2025-04-14,2025-04,Organic Search,Hyderabad,P106,Beauty & Grooming,1,499.0,24.95,474.05,100.0,9.48,150.0,214.57000000000002,5.0
ORD-019552,2025-04-17,2025-04,6626,2025-04-09,2025-04,Influencer,Mumbai,P106,Beauty & Grooming,2,998.0,0.0,998.0,60.0,19.96,300.0,618.04,0.0
ORD-019553,2025-03-23,2025-03,2851,2025-02-27,2025-02,Paid Search,Bengaluru,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-019555,2025-06-03,2025-06,4906,2025-05-03,2025-05,Meta Ads,Hyderabad,P101,Electronics,1,1999.0,299.85,1699.15,60.0,33.98,1200.0,405.1700000000001,15.0
ORD-019556,2026-07-01,2026-07,4776,2026-05-18,2026-05,Email Referral,Pune,P107,Beauty & Grooming,1,699.0,0.0,699.0,100.0,13.98,250.0,335.02,0.0
ORD-019557,2026-06-07,2026-06,1818,2026-06-04,2026-06,Meta Ads,Delhi NCR,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-019558,2025-01-19,2025-01,3147,2025-01-16,2025-01,Meta Ads,Hyderabad,P102,Electronics,1,799.0,0.0,799.0,100.0,15.98,450.0,233.02,0.0
ORD-019559,2025-05-15,2025-05,8775,2025-05-13,2025-05,Paid Search,Pune,P103,Fashion,1,899.0,134.85,764.15,100.0,15.28,300.0,348.87,15.0
ORD-019560,2025-11-19,2025-11,9373,2025-10-20,2025-10,Meta Ads,Delhi NCR,P106,Beauty & Grooming,1,499.0,74.85,424.15,60.0,8.48,150.0,205.67,15.0
ORD-019561,2025-12-03,2025-12,8097,2025-10-07,2025-10,Influencer,Mumbai,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,60.0,27.96,500.0,810.04,0.0
ORD-019562,2025-11-21,2025-11,8834,2025-11-04,2025-11,Influencer,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,100.0,19.98,400.0,479.02,0.0
ORD-019563,2026-03-12,2026-03,5470,2026-02-02,2026-02,Influencer,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-019564,2024-11-06,2024-11,6956,2024-09-29,2024-09,Organic Search,Pune,P106,Beauty & Grooming,2,998.0,0.0,998.0,100.0,19.96,300.0,578.04,0.0
ORD-019565,2025-06-16,2025-06,5720,2025-06-09,2025-06,Email Referral,Delhi NCR,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-019566,2026-01-28,2026-01,8851,2025-11-27,2025-11,Paid Search,Pune,P107,Beauty & Grooming,1,699.0,244.65,454.35,60.0,9.09,250.0,135.26000000000002,35.0
ORD-019567,2026-05-27,2026-05,7015,2026-04-22,2026-04,Meta Ads,Hyderabad,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-019568,2025-08-25,2025-08,5959,2025-08-20,2025-08,Paid Search,Delhi NCR,P102,Electronics,1,799.0,0.0,799.0,80.0,15.98,450.0,253.02,0.0
ORD-019569,2026-05-01,2026-05,7266,2025-12-20,2025-12,Meta Ads,Delhi NCR,P104,Fashion,1,1499.0,224.85,1274.15,80.0,25.48,600.0,568.6700000000001,15.0
ORD-019570,2025-06-20,2025-06,1442,2025-06-08,2025-06,Email Referral,Bengaluru,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-019571,2026-05-03,2026-05,8885,2026-04-10,2026-04,Paid Search,Hyderabad,P102,Electronics,1,799.0,119.85,679.15,60.0,13.58,450.0,155.56999999999996,15.0
ORD-019572,2025-10-23,2025-10,10855,2025-06-15,2025-06,Influencer,Bengaluru,P106,Beauty & Grooming,1,499.0,0.0,499.0,100.0,9.98,150.0,239.02,0.0
ORD-019573,2026-03-06,2026-03,8659,2026-02-16,2026-02,Meta Ads,Bengaluru,P107,Beauty & Grooming,1,699.0,174.75,524.25,100.0,10.48,250.0,163.77,25.0
ORD-019574,2024-11-11,2024-11,10063,2024-11-02,2024-11,Organic Search,Pune,P106,Beauty & Grooming,1,499.0,24.95,474.05,80.0,9.48,150.0,234.57000000000002,5.0
ORD-019576,2025-06-26,2025-06,10849,2024-10-25,2024-10,Meta Ads,Hyderabad,P105,Home & Kitchen,1,999.0,349.65,649.35,60.0,12.99,400.0,176.36,35.0
ORD-019577,2025-12-24,2025-12,2897,2025-11-02,2025-11,Organic Search,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-019578,2026-07-18,2026-07,2090,2026-04-08,2026-04,Paid Search,Pune,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-019580,2025-05-31,2025-05,1309,2025-05-24,2025-05,Organic Search,Hyderabad,P104,Fashion,1,1499.0,74.95,1424.05,80.0,28.48,600.0,715.5699999999999,5.0
ORD-019581,2025-11-27,2025-11,9785,2025-09-06,2025-09,Meta Ads,Delhi NCR,P106,Beauty & Grooming,2,998.0,349.3,648.7,80.0,12.97,300.0,255.73000000000005,35.0
ORD-019582,2025-09-27,2025-09,2019,2025-09-25,2025-09,Influencer,Pune,P103,Fashion,1,899.0,0.0,899.0,100.0,17.98,300.0,481.02,0.0
ORD-019583,2024-12-07,2024-12,5494,2024-10-22,2024-10,Organic Search,Pune,P101,Electronics,1,1999.0,99.95,1899.05,60.0,37.98,1200.0,601.0699999999999,5.0
ORD-019584,2025-03-19,2025-03,4262,2025-02-03,2025-02,Meta Ads,Bengaluru,P105,Home & Kitchen,1,999.0,249.75,749.25,100.0,14.98,400.0,234.27,25.0
ORD-019585,2025-08-18,2025-08,8085,2025-07-19,2025-07,Organic Search,Delhi NCR,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-019586,2025-04-08,2025-04,5291,2025-03-01,2025-03,Meta Ads,Mumbai,P101,Electronics,1,1999.0,299.85,1699.15,80.0,33.98,1200.0,385.1700000000001,15.0
ORD-019587,2025-05-17,2025-05,8102,2025-05-03,2025-05,Paid Search,Mumbai,P101,Electronics,1,1999.0,299.85,1699.15,80.0,33.98,1200.0,385.1700000000001,15.0
ORD-019588,2026-04-21,2026-04,2358,2026-04-21,2026-04,Meta Ads,Delhi NCR,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-019589,2025-08-06,2025-08,1083,2025-07-28,2025-07,Paid Search,Hyderabad,P101,Electronics,1,1999.0,699.65,1299.35,80.0,25.99,1200.0,-6.640000000000089,35.0
ORD-019590,2025-10-08,2025-10,9443,2025-06-08,2025-06,Organic Search,Hyderabad,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-019591,2024-11-29,2024-11,10286,2024-11-15,2024-11,Organic Search,Bengaluru,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-019592,2025-09-21,2025-09,6412,2025-07-27,2025-07,Paid Search,Delhi NCR,P103,Fashion,1,899.0,224.75,674.25,60.0,13.48,300.0,300.77,25.0
ORD-019593,2025-12-18,2025-12,3388,2025-11-21,2025-11,Organic Search,Pune,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-019594,2025-10-02,2025-10,2409,2025-04-07,2025-04,Meta Ads,Pune,P103,Fashion,1,899.0,314.65,584.35,80.0,11.69,300.0,192.66000000000003,35.0
ORD-019595,2025-03-04,2025-03,10674,2024-09-13,2024-09,Paid Search,Delhi NCR,P101,Electronics,1,1999.0,499.75,1499.25,100.0,29.98,1200.0,169.27,25.0
ORD-019596,2025-07-16,2025-07,10291,2025-06-13,2025-06,Meta Ads,Mumbai,P107,Beauty & Grooming,2,1398.0,209.7,1188.3,60.0,23.77,500.0,604.53,15.0
ORD-019597,2026-07-16,2026-07,4729,2026-06-27,2026-06,Paid Search,Mumbai,P105,Home & Kitchen,1,999.0,249.75,749.25,80.0,14.98,400.0,254.27,25.0
ORD-019598,2025-07-15,2025-07,6295,2025-06-22,2025-06,Organic Search,Bengaluru,P105,Home & Kitchen,1,999.0,49.95,949.05,80.0,18.98,400.0,450.06999999999994,5.0
ORD-019599,2025-01-14,2025-01,9925,2024-12-26,2024-12,Paid Search,Delhi NCR,P105,Home & Kitchen,1,999.0,149.85,849.15,80.0,16.98,400.0,352.16999999999996,15.0
ORD-019600,2026-06-23,2026-06,1323,2026-06-21,2026-06,Organic Search,Delhi NCR,P105,Home & Kitchen,1,999.0,0.0,999.0,80.0,19.98,400.0,499.02,0.0
ORD-019601,2026-05-03,2026-05,3058,2026-05-01,2026-05,Meta Ads,Mumbai,P102,Electronics,1,799.0,119.85,679.15,100.0,13.58,450.0,115.56999999999998,15.0
ORD-019602,2026-02-04,2026-02,4061,2025-12-29,2025-12,Paid Search,Pune,P101,Electronics,1,1999.0,299.85,1699.15,80.0,33.98,1200.0,385.1700000000001,15.0
ORD-019603,2026-01-12,2026-01,4701,2025-12-05,2025-12,Organic Search,Mumbai,P107,Beauty & Grooming,1,699.0,0.0,699.0,80.0,13.98,250.0,355.02,0.0
ORD-019604,2026-02-17,2026-02,6636,2026-02-14,2026-02,Paid Search,Hyderabad,P102,Electronics,1,799.0,279.65,519.35,60.0,10.39,450.0,-1.0399999999999778,35.0
ORD-019605,2026-06-26,2026-06,4385,2026-06-04,2026-06,Paid Search,Hyderabad,P107,Beauty & Grooming,2,1398.0,209.7,1188.3,60.0,23.77,500.0,604.53,15.0
ORD-019606,2026-02-12,2026-02,10454,2025-10-22,2025-10,Paid Search,Delhi NCR,P102,Electronics,1,799.0,199.75,599.25,60.0,11.98,450.0,77.27,25.0
ORD-019607,2026-04-15,2026-04,9998,2026-03-21,2026-03,Email Referral,Mumbai,P101,Electronics,1,1999.0,99.95,1899.05,80.0,37.98,1200.0,581.0699999999999,5.0
ORD-019608,2024-10-14,2024-10,10726,2024-09-25,2024-09,Email Referral,Mumbai,P105,Home & Kitchen,2,1998.0,0.0,1998.0,60.0,39.96,800.0,1098.04,0.0
ORD-019609,2025-06-23,2025-06,5226,2025-06-20,2025-06,Organic Search,Delhi NCR,P104,Fashion,2,2998.0,0.0,2998.0,60.0,59.96,1200.0,1678.04,0.0
ORD-019610,2025-11-30,2025-11,4457,2025-09-13,2025-09,Meta Ads,Mumbai,P105,Home & Kitchen,2,1998.0,0.0,1998.0,80.0,39.96,800.0,1078.04,0.0
ORD-019611,2025-11-02,2025-11,4665,2025-09-23,2025-09,Meta Ads,Bengaluru,P105,Home & Kitchen,1,999.0,349.65,649.35,80.0,12.99,400.0,156.36,35.0
ORD-019612,2025-03-25,2025-03,4097,2025-03-17,2025-03,Email Referral,Delhi NCR,P102,Electronics,1,799.0,39.95,759.05,80.0,15.18,450.0,213.86999999999995,5.0
ORD-019613,2025-10-17,2025-10,8429,2025-09-23,2025-09,Organic Search,Mumbai,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-019614,2025-09-24,2025-09,8566,2025-07-28,2025-07,Influencer,Mumbai,P105,Home & Kitchen,3,2997.0,0.0,2997.0,80.0,59.94,1200.0,1657.06,0.0
ORD-019615,2025-12-12,2025-12,5660,2025-11-29,2025-11,Organic Search,Mumbai,P101,Electronics,1,1999.0,99.95,1899.05,60.0,37.98,1200.0,601.0699999999999,5.0
ORD-019616,2026-04-01,2026-04,10546,2026-03-02,2026-03,Paid Search,Mumbai,P101,Electronics,2,3998.0,999.5,2998.5,100.0,59.97,2400.0,438.53,25.0
ORD-019617,2026-01-13,2026-01,1149,2025-12-09,2025-12,Paid Search,Mumbai,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-019618,2024-11-14,2024-11,6731,2024-09-19,2024-09,Influencer,Hyderabad,P107,Beauty & Grooming,1,699.0,0.0,699.0,60.0,13.98,250.0,375.02,0.0
ORD-019619,2024-12-03,2024-12,8164,2024-10-26,2024-10,Organic Search,Pune,P102,Electronics,2,1598.0,0.0,1598.0,100.0,31.96,900.0,566.04,0.0
ORD-019620,2024-12-20,2024-12,10976,2024-11-23,2024-11,Paid Search,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-019621,2025-07-14,2025-07,7263,2025-07-06,2025-07,Paid Search,Delhi NCR,P104,Fashion,1,1499.0,224.85,1274.15,100.0,25.48,600.0,548.6700000000001,15.0
ORD-019622,2025-02-18,2025-02,6554,2025-02-02,2025-02,Organic Search,Pune,P104,Fashion,2,2998.0,0.0,2998.0,80.0,59.96,1200.0,1658.04,0.0
ORD-019623,2025-05-07,2025-05,1615,2025-04-16,2025-04,Influencer,Pune,P105,Home & Kitchen,1,999.0,49.95,949.05,80.0,18.98,400.0,450.06999999999994,5.0
ORD-019624,2026-05-19,2026-05,9432,2026-01-29,2026-01,Meta Ads,Pune,P105,Home & Kitchen,1,999.0,349.65,649.35,100.0,12.99,400.0,136.36,35.0
ORD-019625,2025-01-05,2025-01,1913,2024-11-18,2024-11,Organic Search,Hyderabad,P103,Fashion,2,1798.0,0.0,1798.0,80.0,35.96,600.0,1082.04,0.0
ORD-019626,2025-09-27,2025-09,4014,2025-08-23,2025-08,Meta Ads,Pune,P103,Fashion,1,899.0,134.85,764.15,60.0,15.28,300.0,388.87,15.0
ORD-019627,2024-12-17,2024-12,6410,2024-11-15,2024-11,Meta Ads,Mumbai,P103,Fashion,1,899.0,0.0,899.0,100.0,17.98,300.0,481.02,0.0
ORD-019628,2025-12-10,2025-12,1159,2025-10-24,2025-10,Paid Search,Bengaluru,P102,Electronics,1,799.0,119.85,679.15,100.0,13.58,450.0,115.56999999999998,15.0
ORD-019629,2024-12-22,2024-12,1548,2024-12-11,2024-12,Organic Search,Mumbai,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-019630,2025-03-16,2025-03,6133,2025-02-19,2025-02,Paid Search,Delhi NCR,P105,Home & Kitchen,1,999.0,349.65,649.35,100.0,12.99,400.0,136.36,35.0
ORD-019631,2026-07-03,2026-07,3901,2026-05-27,2026-05,Paid Search,Hyderabad,P103,Fashion,1,899.0,314.65,584.35,60.0,11.69,300.0,212.66000000000003,35.0
ORD-019632,2026-05-06,2026-05,8675,2026-04-16,2026-04,Meta Ads,Pune,P102,Electronics,1,799.0,199.75,599.25,100.0,11.98,450.0,37.269999999999996,25.0
ORD-019633,2025-01-02,2025-01,3266,2024-12-31,2024-12,Organic Search,Bengaluru,P106,Beauty & Grooming,2,998.0,0.0,998.0,100.0,19.96,300.0,578.04,0.0
ORD-019634,2026-06-16,2026-06,9947,2026-05-22,2026-05,Organic Search,Delhi NCR,P103,Fashion,2,1798.0,0.0,1798.0,80.0,35.96,600.0,1082.04,0.0
ORD-019635,2025-06-06,2025-06,1735,2025-05-31,2025-05,Meta Ads,Mumbai,P105,Home & Kitchen,2,1998.0,499.5,1498.5,60.0,29.97,800.0,608.53,25.0
ORD-019636,2026-06-28,2026-06,4792,2026-04-21,2026-04,Paid Search,Mumbai,P103,Fashion,2,1798.0,629.3,1168.7,80.0,23.37,600.0,465.33000000000004,35.0
ORD-019637,2026-04-01,2026-04,5318,2026-03-01,2026-03,Paid Search,Mumbai,P107,Beauty & Grooming,1,699.0,0.0,699.0,60.0,13.98,250.0,375.02,0.0
ORD-019638,2026-01-05,2026-01,2925,2025-08-06,2025-08,Organic Search,Mumbai,P107,Beauty & Grooming,1,699.0,34.95,664.05,60.0,13.28,250.0,340.77,5.0
ORD-019639,2025-06-28,2025-06,1524,2025-06-08,2025-06,Influencer,Mumbai,P102,Electronics,1,799.0,39.95,759.05,80.0,15.18,450.0,213.86999999999995,5.0
ORD-019640,2025-10-23,2025-10,10703,2025-10-10,2025-10,Organic Search,Bengaluru,P106,Beauty & Grooming,1,499.0,0.0,499.0,60.0,9.98,150.0,279.02,0.0
ORD-019641,2026-03-25,2026-03,6925,2025-06-27,2025-06,Paid Search,Delhi NCR,P106,Beauty & Grooming,1,499.0,174.65,324.35,60.0,6.49,150.0,107.86000000000003,35.0
ORD-019642,2026-04-07,2026-04,9810,2026-03-21,2026-03,Paid Search,Delhi NCR,P102,Electronics,1,799.0,0.0,799.0,100.0,15.98,450.0,233.02,0.0
ORD-019643,2025-05-11,2025-05,1861,2025-04-19,2025-04,Organic Search,Mumbai,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-019644,2024-12-16,2024-12,7185,2024-12-16,2024-12,Paid Search,Delhi NCR,P105,Home & Kitchen,1,999.0,249.75,749.25,60.0,14.98,400.0,274.27,25.0
ORD-019645,2025-02-03,2025-02,8493,2025-01-24,2025-01,Paid Search,Mumbai,P102,Electronics,1,799.0,199.75,599.25,60.0,11.98,450.0,77.27,25.0
ORD-019646,2025-12-10,2025-12,6881,2025-10-04,2025-10,Paid Search,Bengaluru,P107,Beauty & Grooming,1,699.0,174.75,524.25,60.0,10.48,250.0,203.77,25.0
ORD-019647,2024-10-21,2024-10,8902,2024-08-27,2024-08,Paid Search,Hyderabad,P104,Fashion,2,2998.0,449.7,2548.3,60.0,50.97,1200.0,1237.3300000000002,15.0
ORD-019648,2024-12-09,2024-12,2308,2024-11-16,2024-11,Influencer,Bengaluru,P102,Electronics,1,799.0,39.95,759.05,80.0,15.18,450.0,213.86999999999995,5.0
ORD-019649,2025-09-28,2025-09,7347,2025-06-08,2025-06,Paid Search,Delhi NCR,P101,Electronics,1,1999.0,499.75,1499.25,60.0,29.98,1200.0,209.27,25.0
ORD-019650,2025-07-04,2025-07,3822,2025-05-30,2025-05,Paid Search,Mumbai,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-019651,2024-12-22,2024-12,4866,2024-11-08,2024-11,Meta Ads,Hyderabad,P104,Fashion,1,1499.0,374.75,1124.25,60.0,22.48,600.0,441.77,25.0
ORD-019652,2026-08-10,2026-08,7926,2026-05-29,2026-05,Paid Search,Delhi NCR,P105,Home & Kitchen,1,999.0,149.85,849.15,60.0,16.98,400.0,372.16999999999996,15.0
ORD-019653,2025-05-19,2025-05,9227,2025-03-26,2025-03,Meta Ads,Mumbai,P107,Beauty & Grooming,2,1398.0,349.5,1048.5,60.0,20.97,500.0,467.53,25.0
ORD-019654,2025-06-07,2025-06,3101,2025-05-31,2025-05,Influencer,Mumbai,P104,Fashion,1,1499.0,0.0,1499.0,100.0,29.98,600.0,769.02,0.0
ORD-019655,2025-09-16,2025-09,10572,2025-08-18,2025-08,Paid Search,Bengaluru,P106,Beauty & Grooming,2,998.0,249.5,748.5,60.0,14.97,300.0,373.53,25.0
ORD-019656,2026-06-19,2026-06,1437,2026-05-09,2026-05,Paid Search,Mumbai,P106,Beauty & Grooming,1,499.0,174.65,324.35,60.0,6.49,150.0,107.86000000000003,35.0
ORD-019657,2025-04-13,2025-04,3573,2025-04-11,2025-04,Paid Search,Pune,P102,Electronics,3,2397.0,599.25,1797.75,100.0,35.96,1350.0,311.79,25.0
ORD-019658,2025-03-28,2025-03,5363,2025-03-16,2025-03,Organic Search,Delhi NCR,P102,Electronics,3,2397.0,0.0,2397.0,60.0,47.94,1350.0,939.06,0.0
ORD-019659,2025-07-31,2025-07,1309,2025-05-24,2025-05,Organic Search,Hyderabad,P101,Electronics,1,1999.0,0.0,1999.0,80.0,39.98,1200.0,679.02,0.0
ORD-019661,2025-11-16,2025-11,6309,2025-05-24,2025-05,Influencer,Mumbai,P106,Beauty & Grooming,1,499.0,24.95,474.05,80.0,9.48,150.0,234.57000000000002,5.0
ORD-019662,2026-07-13,2026-07,1522,2026-05-18,2026-05,Meta Ads,Delhi NCR,P104,Fashion,2,2998.0,449.7,2548.3,60.0,50.97,1200.0,1237.3300000000002,15.0
ORD-019663,2026-01-05,2026-01,2915,2025-11-12,2025-11,Meta Ads,Pune,P102,Electronics,1,799.0,119.85,679.15,100.0,13.58,450.0,115.56999999999998,15.0
ORD-019664,2026-06-12,2026-06,3926,2026-04-18,2026-04,Influencer,Bengaluru,P105,Home & Kitchen,1,999.0,49.95,949.05,60.0,18.98,400.0,470.06999999999994,5.0
ORD-019665,2025-07-26,2025-07,10561,2025-07-11,2025-07,Influencer,Mumbai,P105,Home & Kitchen,3,2997.0,149.85,2847.15,80.0,56.94,1200.0,1510.21,5.0
ORD-019666,2026-01-12,2026-01,4291,2025-12-20,2025-12,Paid Search,Hyderabad,P106,Beauty & Grooming,2,998.0,349.3,648.7,60.0,12.97,300.0,275.73,35.0
ORD-019667,2025-03-13,2025-03,4230,2025-03-05,2025-03,Paid Search,Bengaluru,P104,Fashion,1,1499.0,0.0,1499.0,100.0,29.98,600.0,769.02,0.0
ORD-019668,2025-11-28,2025-11,4578,2025-10-31,2025-10,Meta Ads,Mumbai,P104,Fashion,1,1499.0,224.85,1274.15,60.0,25.48,600.0,588.6700000000001,15.0
ORD-019669,2024-09-24,2024-09,6610,2024-09-23,2024-09,Meta Ads,Pune,P101,Electronics,1,1999.0,499.75,1499.25,80.0,29.98,1200.0,189.27,25.0
ORD-019670,2025-04-23,2025-04,3572,2025-02-03,2025-02,Influencer,Delhi NCR,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-019671,2026-05-30,2026-05,1233,2026-01-18,2026-01,Meta Ads,Delhi NCR,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-019672,2025-01-20,2025-01,10815,2025-01-14,2025-01,Email Referral,Delhi NCR,P104,Fashion,1,1499.0,74.95,1424.05,60.0,28.48,600.0,735.5699999999999,5.0
ORD-019673,2024-11-16,2024-11,3653,2024-10-18,2024-10,Meta Ads,Bengaluru,P102,Electronics,1,799.0,199.75,599.25,100.0,11.98,450.0,37.269999999999996,25.0
ORD-019674,2025-04-03,2025-04,7251,2025-03-08,2025-03,Meta Ads,Hyderabad,P102,Electronics,1,799.0,199.75,599.25,60.0,11.98,450.0,77.27,25.0
ORD-019675,2025-01-04,2025-01,2217,2024-11-04,2024-11,Paid Search,Bengaluru,P106,Beauty & Grooming,1,499.0,174.65,324.35,60.0,6.49,150.0,107.86000000000003,35.0
ORD-019676,2024-10-10,2024-10,4540,2024-09-08,2024-09,Paid Search,Mumbai,P106,Beauty & Grooming,1,499.0,74.85,424.15,80.0,8.48,150.0,185.67,15.0
ORD-019677,2026-06-13,2026-06,1522,2026-05-18,2026-05,Meta Ads,Delhi NCR,P107,Beauty & Grooming,1,699.0,0.0,699.0,80.0,13.98,250.0,355.02,0.0
ORD-019678,2026-02-04,2026-02,4067,2026-01-29,2026-01,Paid Search,Hyderabad,P104,Fashion,1,1499.0,524.65,974.35,60.0,19.49,600.0,294.86,35.0
ORD-019679,2026-01-28,2026-01,1341,2026-01-13,2026-01,Meta Ads,Hyderabad,P103,Fashion,1,899.0,224.75,674.25,100.0,13.48,300.0,260.77,25.0
ORD-019680,2024-10-26,2024-10,9251,2024-09-17,2024-09,Email Referral,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-019681,2025-07-24,2025-07,4254,2025-07-23,2025-07,Paid Search,Pune,P107,Beauty & Grooming,2,1398.0,349.5,1048.5,80.0,20.97,500.0,447.53,25.0
ORD-019682,2025-08-22,2025-08,5682,2025-08-04,2025-08,Paid Search,Pune,P101,Electronics,1,1999.0,699.65,1299.35,80.0,25.99,1200.0,-6.640000000000089,35.0
ORD-019683,2025-09-10,2025-09,6634,2025-09-04,2025-09,Paid Search,Bengaluru,P105,Home & Kitchen,2,1998.0,299.7,1698.3,80.0,33.97,800.0,784.3299999999999,15.0
ORD-019684,2026-02-24,2026-02,1243,2026-02-21,2026-02,Influencer,Bengaluru,P105,Home & Kitchen,2,1998.0,99.9,1898.1,100.0,37.96,800.0,960.1399999999999,5.0
ORD-019685,2024-09-19,2024-09,1228,2024-08-26,2024-08,Meta Ads,Pune,P104,Fashion,1,1499.0,524.65,974.35,60.0,19.49,600.0,294.86,35.0
ORD-019686,2024-10-16,2024-10,7704,2024-09-30,2024-09,Paid Search,Mumbai,P103,Fashion,1,899.0,224.75,674.25,80.0,13.48,300.0,280.77,25.0
